,IsLeftObstacle,IsForwardObstacle,IsRightObstacle,AngleWithFood,Direction,Decision
6772,True,False,False,-0.26026450147774777,0,0
6773,False,False,False,-0.2550521136066619,0,0
6774,False,False,False,-0.25,-1,1
6775,False,False,False,-0.7449478863933381,-1,1
6776,True,False,False,0.75,-1,-1
6777,False,False,False,0.3128329581890012,1,1
6778,False,False,False,0.7951672353008665,0,1
6779,False,False,False,0.7744372519721975,-1,0
6780,False,False,False,0.25,-1,0
6781,True,False,False,-0.2288106953650536,1,0
6782,False,False,False,0.25,1,1
6783,False,False,True,0.7288106953650536,1,-1
6784,False,False,False,-0.14758361765043326,1,0
6785,False,False,False,0.2951672353008666,1,1
6786,False,False,True,0.75,1,-1
6787,False,False,False,-0.5,0,0
6788,False,False,False,-0.4548327646991335,-1,1
6789,False,False,False,-0.9474315432887466,1,0
6790,False,False,False,-0.39758361765043326,1,0
6791,False,False,True,0.08858553278290476,1,-1
6792,False,False,False,0.8629063157203497,-1,0
6793,False,False,False,0.3558761361673796,0,0
6794,False,False,False,0.34899382730290435,1,1
6795,False,False,False,0.8454216867541485,0,1
6796,False,False,False,0.8416908965653056,0,1
6797,False,False,False,0.8377917441885308,-1,0
6798,False,False,False,0.33074697266966735,-1,0
6799,True,False,False,-0.1652493405385679,-1,-1
6800,False,False,False,-0.8867975821453534,-1,1
6801,False,False,False,0.6051369134225069,-1,0
6802,True,False,False,0.10241638234956672,0,0
6803,False,False,False,0.09982855411198342,0,0
6804,False,False,False,0.09736426874290484,-1,0
6805,False,False,False,-0.395077292390504,1,0
6806,False,False,False,0.10241638234956672,-1,0
6807,False,False,False,-0.3902953521920771,0,0
6808,False,False,False,-0.3831249387476566,0,0
6809,False,False,False,-0.37607663858384643,-1,1
6810,False,False,False,-0.8731463656782359,-1,1
6811,True,False,False,0.6196720884363247,-1,-1
6812,False,False,False,0.32797913037736937,-1,0
6813,False,False,False,-0.14758361765043326,-1,1
6814,True,False,False,-0.6024163823495667,1,0
6815,False,False,False,-0.08858553278290476,-1,1
6816,False,False,False,-0.5451672353008665,-1,1
6817,True,False,False,0.9474315432887466,-1,-1
6818,False,False,False,-0.5646312999941135,0,1
6819,False,False,False,-0.5555998877857853,0,1
6820,False,False,False,-0.5464771451335144,0,1
6821,False,False,False,-0.5372768711542052,1,0
6822,False,False,False,-0.03622112084253881,1,0
6823,False,False,True,0.4548327646991335,-1,0
6824,False,False,False,-0.043928681683102544,1,0
6825,False,False,False,0.4474315432887466,-1,0
6826,False,False,False,-0.051172369671203706,0,0
6827,False,False,False,-0.04984792563831329,-1,1
6828,False,False,False,-0.5416436535540549,-1,1
6829,True,False,False,0.957244157099908,1,1
6830,False,False,False,-0.5342787505279423,-1,1
6831,False,False,False,0.9647767125227228,0,1
6832,False,False,False,0.9637788791574612,0,1
6833,False,False,False,0.9627231288457948,-1,0
6834,False,False,False,0.4535228548664857,0,0
6835,False,False,False,0.4444001122142148,1,1
6836,False,False,False,0.9427508529512999,1,1
6837,False,False,True,-0.5478647121342451,0,1
6838,False,False,False,-0.5383957062168038,-1,1
6839,False,False,False,0.9604165758394345,1,1
6840,False,False,False,-0.5297545835714177,1,0
6841,False,False,True,-0.028857938376304477,0,0
6842,False,False,False,-0.028013617050949517,-1,1
6843,False,False,False,-0.5187025592412767,1,0
6844,False,False,False,-0.018169377351019807,-1,1
6845,False,False,False,-0.5090920946756484,0,1
6846,False,True,False,-0.5,1,0
6847,True,False,False,0.0,0,0
6848,True,False,False,0.0,0,0
6849,True,False,False,0.0,-1,-1
6850,False,False,False,-0.07797913037736932,1,0
6851,False,False,False,0.4114144672170953,0,0
6852,False,False,False,0.40100617269709565,0,0
6853,False,False,False,0.3908120885663705,1,1
6854,False,False,False,0.8870936842796503,0,1
6855,False,False,False,0.8831249387476566,-1,0
6856,False,False,False,0.3725994420133901,0,0
6857,False,False,False,0.362360330173156,1,1
6858,False,False,False,0.8575499676427484,1,1
6859,False,False,True,-0.631941636071482,0,1
6860,False,False,False,-0.6211189415908434,0,1
6861,False,False,False,-0.6099937575251385,0,1
6862,False,False,False,-0.598581509028094,0,1
6863,False,False,False,-0.5869013692067152,1,0
6864,False,False,False,-0.08371382310829006,-1,1
6865,False,False,False,-0.5721923155106472,0,1
6866,False,False,False,-0.5604751503036597,0,1
6867,False,False,False,-0.548589790347529,-1,1
6868,False,False,False,0.949498461550987,0,1
6869,False,False,False,0.9474315432887466,1,1
6870,False,False,False,-0.5395834241605656,1,0
6871,False,False,True,-0.03801540784794967,-1,1
6872,False,False,False,-0.5254106736661159,0,1
6873,False,False,False,-0.5127256113479919,-1,1
6874,False,False,False,0.9867447553867289,-1,0
6875,True,False,False,0.4735353239404101,1,1
6876,False,False,False,0.9723903292882761,0,1
6877,False,False,False,0.9711420616236955,1,1
6878,False,False,False,-0.5144586789027767,1,0
6879,False,False,True,-0.013830849566661979,0,0
6880,False,False,False,-0.013255244613271181,1,0
6881,False,False,False,0.4735353239404101,1,1
6882,False,False,True,0.9723903292882761,0,1
6883,False,False,False,0.9711420616236955,-1,0
6884,False,False,False,0.45686018878652596,0,0
6885,False,False,False,0.44275085295129984,-1,0
6886,False,False,False,-0.054810038572690935,0,0
6887,False,False,False,-0.05256845671125343,0,0
6888,False,False,False,-0.0505015384490129,-1,1
6889,False,False,False,-0.5380154078479497,0,1
6890,False,False,False,-0.5254106736661159,0,1
6891,False,False,False,-0.5127256113479919,-1,1
6892,False,False,False,0.9867447553867289,-1,0
6893,True,False,False,0.4735353239404101,0,0
6894,False,False,False,0.46041657583943446,0,0
6895,False,False,False,0.4474315432887466,0,0
6896,False,False,False,0.4346206170443298,0,0
6897,False,False,False,0.42202086962263075,-1,0
6898,False,False,False,-0.07497629600442118,0,0
6899,False,False,False,-0.07219231551064725,0,0
6900,False,False,False,-0.06960448727306395,1,0
6901,False,False,False,0.4192530273303327,0,0
6902,False,False,False,0.40830910343469434,-1,0
6903,False,False,False,-0.08858553278290476,1,0
6904,False,False,False,0.40100617269709565,-1,0
6905,False,False,False,-0.09578588554966652,-1,1
6906,True,False,False,-0.5856786739929927,1,0
6907,False,False,False,-0.08295231765631973,1,0
6908,False,False,True,0.4072264209222577,0,0
6909,False,False,False,0.39758361765043326,0,0
6910,False,False,False,0.38813164762084373,-1,0
6911,False,False,False,-0.10853697187849103,1,0
6912,False,False,False,0.38243744546206515,1,1
6913,False,False,True,0.8788810584091566,1,-1
6914,False,False,False,-0.8009019280317873,1,0
6915,False,False,False,-0.28958342416056554,0,0
6916,False,False,False,-0.27885793837630446,-1,1
6917,False,False,False,-0.7698685243055409,1,0
6918,False,False,False,-0.2596428032718244,1,0
6919,False,False,True,0.23129744075872333,0,0
6920,False,False,False,0.2227828197011791,-1,0
6921,False,False,False,-0.26766572288813467,0,0
6922,False,False,False,-0.25860087610543314,1,0
6923,False,False,False,0.23326229164342588,1,1
6924,False,False,True,0.7242474254060964,0,1
6925,False,False,False,0.7147767125227228,1,1
6926,False,False,False,-0.7772171802988209,0,1
6927,False,False,False,-0.7687025592412767,1,0
6928,False,False,False,-0.2590920946756484,-1,1
6929,False,False,False,-0.75,1,0
6930,False,False,False,-0.24090790532435155,-1,1
6931,False,False,False,-0.7312974407587235,1,0
6932,False,False,False,-0.2227828197011791,1,0
6933,False,False,True,0.26766572288813467,0,0
6934,False,False,False,0.25860087610543314,0,0
6935,False,False,False,0.25,1,1
6936,False,False,False,0.741399123894567,-1,0
6937,False,False,False,0.23326229164342588,0,0
6938,False,False,False,0.2255627480278026,-1,0
6939,False,False,False,-0.2659022512561764,-1,1
6940,True,False,False,-0.7581600039688102,-1,-1
6941,False,False,False,-0.7895834241605656,1,0
6942,False,False,False,-0.2687025592412767,1,0
6943,False,False,True,0.21477671252272273,1,-1
6944,False,False,False,0.5735584439732623,1,1
6945,False,False,False,-0.9220208696226306,0,1
6946,False,False,False,-0.9170476823436803,0,1
6947,False,False,False,-0.9114144672170952,-1,1
6948,False,False,False,0.5671930948722895,-1,0
6949,True,False,False,0.06283295818900118,-1,-1
6950,False,False,False,0.3244027652986172,0,0
6951,False,False,False,0.31567493522559587,1,1
6952,False,False,False,0.8099127659309033,-1,0
6953,False,False,False,0.301367293030907,-1,0
6954,True,False,False,-0.19275085295129984,0,0
6955,False,False,False,-0.18716704181099886,0,0
6956,False,False,False,-0.18186236817837553,-1,1
6957,False,False,False,-0.6736873983020969,1,0
6958,False,False,False,-0.16877292228537968,0,0
6959,False,False,False,-0.16410434588643386,0,0
6960,False,True,False,-0.15966552939826692,1,0
6961,True,False,False,0.33254785804402587,-1,-1
6962,False,False,False,-0.30951735012661685,1,0
6963,False,False,False,0.1839518997798446,0,0
6964,False,False,False,0.17780768448935277,1,1
6965,False,False,False,0.6680913175751626,0,1
6966,False,False,False,0.6580162701353519,1,1
6967,False,False,False,-0.8362450610930792,1,0
6968,False,False,True,-0.32595170628997683,-1,1
6969,False,False,False,-0.8196044872730639,1,0
6970,False,False,False,-0.30951735012661685,1,0
6971,False,False,True,0.1839518997798446,1,-1
6972,False,False,False,0.8711189415908434,-1,0
6973,False,False,False,0.36164017328836007,-1,0
6974,True,False,False,-0.1341418997801203,0,0
6975,False,False,False,-0.13015940449303,-1,1
6976,False,False,False,-0.6211189415908434,-1,1
6977,True,False,False,0.8751142533494272,1,1
6978,False,False,False,-0.6154014149002546,1,0
6979,False,False,True,-0.11186835237915632,1,-1
6980,False,False,False,-0.16141446721709526,0,0
6981,False,False,False,-0.15654772283310653,-1,1
6982,False,False,False,-0.6475836176504333,1,0
6983,False,False,False,-0.1431629312463262,1,0
6984,False,False,True,0.3480562456662785,-1,0
6985,False,False,False,-0.14758361765043326,0,0
6986,False,False,False,-0.14344995541216268,0,0
6987,False,True,False,-0.1395268604785809,0,-1
6988,False,False,False,0.8410530018557488,0,1
6989,False,False,False,0.8369013692067151,1,1
6990,False,False,False,-0.6554415243804452,1,0
6991,False,False,True,-0.15141849097190593,-1,1
6992,False,False,False,-0.643701982189414,-1,1
6993,True,False,False,0.8524163823495667,1,1
6994,False,False,False,-0.6395268604785809,-1,1
6995,False,False,False,0.8565500445878375,0,1
6996,False,False,False,0.8524163823495667,-1,0
6997,False,False,False,0.3440417392452614,1,1
6998,False,False,False,0.8395189901838295,0,1
6999,False,False,False,0.834750659461432,0,1
7000,False,False,False,0.8297185113497063,0,1
7001,False,False,False,0.8244027652986173,1,1
7002,False,False,False,-0.6665646631602742,0,1
7003,False,False,False,-0.6572264209222576,-1,1
7004,False,False,False,0.8375065203525169,-1,0
7005,True,False,False,0.32797913037736937,-1,-1
7006,False,False,False,0.35241638234956674,-1,0
7007,False,False,False,-0.13579974878009188,0,0
7008,False,False,False,-0.12566591637800237,1,0
7009,False,False,False,0.35241638234956674,1,1
7010,False,False,True,0.8410530018557488,0,1
7011,False,False,False,0.8279791303773694,-1,0
7012,False,False,False,0.30559988778578523,1,1
7013,False,False,False,0.7895834241605656,0,1
7014,False,False,False,0.7711893046349464,-1,0
7015,False,False,False,0.25,-1,0
7016,True,False,False,-0.23129744075872333,0,0
7017,False,False,False,-0.21477671252272273,1,0
7018,False,True,False,0.2667377083565741,0,-1
7019,False,False,False,-0.34277357907774236,1,0
7020,False,False,False,0.14758361765043326,-1,0
7021,False,False,False,-0.3347506594614321,1,0
7022,False,False,False,0.15595826075473868,1,1
7023,False,False,True,0.6389827415450001,1,-1
7024,False,False,False,-0.5779791303773694,1,0
7025,False,False,False,-0.07570552699939745,1,0
7026,False,False,True,0.41524934053856793,-1,0
7027,False,False,False,-0.08236933316864259,1,0
7028,False,False,False,0.40894699814425123,1,1
7029,False,False,True,0.9063422290681208,0,1
7030,False,False,False,0.9035887520207705,-1,0
7031,False,False,False,0.39460884550840813,0,0
7032,False,False,False,0.3857997487800919,0,0
7033,False,False,False,0.37716973142360183,1,1
7034,False,False,False,0.8736056869845132,1,1
7035,False,False,True,-0.617562554537935,0,1
7036,False,False,False,-0.6085369718784911,-1,1
7037,False,False,False,0.8881316476208437,-1,0
7038,True,False,False,0.3788810584091566,1,1
7039,False,False,False,0.8751142533494272,0,1
7040,False,False,False,0.8711189415908434,0,1
7041,False,False,False,0.8668750612523434,-1,0
7042,False,False,False,0.35716692343993744,0,0
7043,False,False,False,0.34773569201212,0,0
7044,False,False,False,0.33858553278290476,0,0
7045,False,False,False,0.3297185113497063,-1,0
7046,False,False,False,-0.1652493405385679,0,0
7047,False,False,False,-0.1604810098161706,-1,1
7048,False,False,False,-0.6519437543337215,1,0
7049,False,False,False,-0.14758361765043326,-1,1
7050,False,False,False,-0.6389827415450001,0,1
7051,False,False,False,-0.63015940449303,-1,1
7052,False,False,False,0.8658581002198797,0,1
7053,False,False,False,0.8616401732883601,1,1
7054,False,False,False,-0.6288810584091566,1,0
7055,False,False,True,-0.12488574665057287,0,0
7056,False,False,False,-0.12111894159084341,0,0
7057,False,False,False,-0.11756255453793486,0,0
7058,False,False,False,-0.11420025121990815,1,0
7059,False,False,False,0.37716973142360183,-1,0
7060,False,False,False,-0.11945241291137725,1,0
7061,False,False,False,0.3722849066551076,1,1
7062,False,False,True,0.8687256792741289,1,-1
7063,False,False,False,-0.8591879114336296,-1,1
7064,False,False,False,0.6268536343217641,-1,0
7065,True,False,False,0.1211189415908434,0,0
7066,False,False,False,0.1158581002198797,1,1
7067,False,False,False,0.6024163823495667,-1,0
7068,False,False,False,0.09805624566627846,-1,0
7069,True,False,False,-0.3889827415450001,-1,-1
7070,False,False,False,-0.20686018878652596,0,0
7071,False,False,False,-0.20087880799893518,-1,1
7072,False,False,False,-0.6927508529512999,-1,1
7073,True,False,False,0.801367293030907,0,1
7074,False,False,False,0.7951672353008665,-1,0
7075,False,False,False,0.28684730341743586,-1,0
7076,True,False,False,-0.20686018878652596,-1,-1
7077,False,False,False,0.0505015384490129,1,1
7078,False,False,False,0.5380154078479497,-1,0
7079,False,False,False,0.0365663591954334,-1,0
7080,True,False,False,-0.4514102096524711,-1,-1
7081,False,False,False,0.43716704181099886,1,1
7082,False,False,False,0.9357770511432347,0,1
7083,False,False,False,0.9343250647744042,-1,0
7084,False,False,False,0.42726726075362864,-1,0
7085,True,False,False,-0.07113481147381528,-1,-1
7086,False,False,False,0.43186236817837553,1,1
7087,False,False,False,0.9288651885261847,-1,0
7088,False,False,False,0.41524934053856793,0,0
7089,False,False,False,0.4019437543337216,0,0
7090,False,False,False,0.3889827415450001,1,1
7091,False,False,False,0.8841418997801204,-1,0
7092,False,False,False,0.3711189415908434,0,0
7093,False,False,False,0.35853697187849104,-1,0
7094,False,False,False,-0.13579974878009188,-1,1
7095,True,False,False,-0.6236056869845131,1,0
7096,False,False,False,-0.1187256792741288,1,0
7097,False,False,True,0.36945241291137726,0,0
7098,False,False,False,0.3580001934898677,0,0
7099,False,False,False,0.34692882457379004,-1,0
7100,False,False,False,-0.14758361765043326,1,0
7101,False,False,False,0.3419837298646481,-1,0
7102,False,False,False,-0.15263573125709518,-1,1
7103,True,False,False,-0.6424500323572516,-1,-1
7104,False,False,False,-0.9882161311296586,-1,1
7105,False,False,False,0.5,1,1
7106,False,False,False,1.0,0,1
7107,False,False,False,1.0,0,1
7108,False,False,False,1.0,0,1
7109,False,False,False,1.0,0,1
7110,False,False,False,1.0,1,0
7111,False,False,False,-0.4855413210972233,-1,1
7112,False,False,False,-0.9848538278116319,0,1
7113,False,False,False,-0.9840977487438237,1,0
7114,False,False,False,-0.4682744825694465,-1,1
7115,False,False,False,-0.9666166335694748,-1,1
7116,True,False,False,0.5167377083565741,1,1
7117,False,False,False,-0.9823342771118654,0,1
7118,False,False,False,-0.9812974407587233,1,0
7119,False,False,False,-0.46272312884579486,-1,1
7120,False,False,False,-0.9604165758394345,0,1
7121,False,False,False,-0.9578075368411587,-1,1
7122,False,False,False,0.5211893046349465,-1,0
7123,True,False,False,0.01986852430554084,1,1
7124,False,False,False,0.5,-1,0
7125,False,False,False,0.0,0,0
7126,False,False,False,0.0,1,0
7127,False,False,False,0.48233427711186533,-1,0
7128,False,False,False,-0.01673770835657411,1,0
7129,False,False,False,0.4666166335694749,0,0
7130,False,False,False,0.45015207436168675,0,0
7131,False,False,False,0.43395189977984455,-1,0
7132,False,False,False,-0.06283295818900118,0,0
7133,False,False,False,-0.05991276593090333,-1,1
7134,False,False,False,-0.5451672353008665,1,0
7135,False,False,False,-0.04313981121347407,-1,1
7136,False,False,False,-0.5288579383763045,0,1
7137,False,False,False,-0.5144586789027767,-1,1
7138,False,False,False,0.9848538278116319,-1,0
7139,True,False,False,0.4697759331610805,1,1
7140,False,False,False,0.9682744825694465,-1,0
7141,False,False,False,0.4526068577225104,-1,0
7142,True,False,False,-0.045167235300866554,0,0
7143,False,False,False,-0.04313981121347407,1,0
7144,False,False,False,0.44275085295129984,-1,0
7145,False,False,False,-0.054810038572690935,0,0
7146,False,False,False,-0.05256845671125343,-1,1
7147,False,False,False,-0.5395834241605656,1,0
7148,False,False,False,-0.03801540784794967,1,0
7149,False,False,True,0.44949846155098716,1,-1
7150,False,False,False,0.5,1,1
7151,False,False,False,-1.0,1,0
7152,False,False,True,-0.48902814438398906,1,-1
7153,False,False,False,-0.3668750612523435,0,0
7154,False,False,False,-0.35241638234956674,-1,1
7155,False,False,False,-0.8450151609391798,-1,1
7156,True,False,False,0.6400062424748615,0,1
7157,False,False,False,0.6243340836219977,0,1
7158,False,False,False,0.6080001934898678,-1,0
7159,False,False,False,0.10241638234956672,1,1
7160,False,False,False,0.5862450610930793,1,1
7161,False,False,True,-0.9089469981442513,-1,1
7162,False,False,False,0.5735584439732623,1,1
7163,False,False,False,-0.9220208696226306,0,1
7164,False,False,False,-0.9170476823436803,-1,1
7165,False,False,False,0.5628329581890013,1,1
7166,False,False,False,-0.9328069051277106,0,1
7167,False,False,False,-0.9278076844893528,-1,1
7168,False,False,False,0.548589790347529,-1,0
7169,True,False,False,0.045167235300866554,1,1
7170,False,False,False,0.5226978709998604,1,1
7171,False,False,True,-0.9755627480278026,-1,1
7172,False,False,False,0.5,0,0
7173,False,False,False,0.47556274802780263,1,1
7174,False,False,False,0.9735353239404101,1,1
7175,False,False,True,-0.5,1,-1
7176,False,False,False,-0.36164017328836007,-1,1
7177,False,False,False,-0.8571669234399374,0,1
7178,False,False,False,-0.8524163823495667,1,0
7179,False,False,False,-0.34277357907774236,-1,1
7180,False,False,False,-0.8375065203525169,1,0
7181,False,False,False,-0.32797913037736937,-1,1
7182,False,False,False,-0.8221923155106472,0,1
7183,False,False,False,-0.8160481002201555,-1,1
7184,False,False,False,0.6740482937100232,1,1
7185,False,False,False,-0.8196044872730639,0,1
7186,False,False,False,-0.8128329581890013,1,0
7187,False,False,False,-0.30256845671125343,0,0
7188,False,False,False,-0.29275584290009204,0,0
7189,False,False,False,-0.28338336643052514,1,0
7190,False,False,False,0.20941244703716208,1,1
7191,False,False,True,0.7001520743616867,0,1
7192,False,False,False,0.690482649873383,-1,0
7193,False,False,False,0.1839518997798446,0,0
7194,False,False,False,0.17780768448935277,0,0
7195,False,False,False,0.1720208696226307,1,1
7196,False,False,False,0.6624934796474833,1,1
7197,False,False,True,-0.8319086824248374,1,-1
7198,False,False,False,-0.8711189415908434,0,1
7199,False,False,False,-0.8524163823495667,1,0
7200,False,False,False,-0.3128329581890012,0,0
7201,False,False,False,-0.27885793837630446,1,0
7202,False,False,False,0.19743154328874657,0,0
7203,False,False,False,0.17780768448935277,1,1
7204,False,False,False,0.6475836176504333,-1,0
7205,False,False,False,0.13312493874765657,1,1
7206,False,False,False,0.6024163823495667,-1,0
7207,False,False,False,0.09277357907774235,0,0
7208,False,False,False,0.08475065946143209,-1,0
7209,False,False,False,-0.3889827415450001,-1,1
7210,True,False,False,-0.8788810584091566,0,1
7211,False,False,False,-0.8668750612523434,1,0
7212,False,False,False,-0.33858553278290476,1,0
7213,False,False,True,0.14758361765043326,1,-1
7214,False,False,False,0.6871670418109987,0,1
7215,False,False,False,0.6024163823495667,1,1
7216,False,False,False,-0.8524163823495667,-1,1
7217,False,False,False,0.5,1,1
7218,False,False,False,1.0,0,1
7219,False,False,False,0.7001520743616867,-1,0
7220,False,False,False,0.1871670418109988,1,1
7221,False,False,False,0.6680913175751626,0,1
7222,False,False,False,0.6475836176504333,1,1
7223,False,False,False,-0.8410530018557488,-1,1
7224,False,False,False,0.6357997487800918,-1,0
7225,True,False,False,0.12566591637800237,0,0
7226,False,False,False,0.11687506125234344,1,1
7227,False,False,False,0.5950151609391799,-1,0
7228,False,False,False,0.08858553278290476,-1,0
7229,True,False,False,-0.3908120885663705,0,0
7230,False,False,False,-0.3711189415908434,-1,1
7231,False,False,False,-0.862360330173156,0,1
7232,False,False,False,-0.8524163823495667,1,0
7233,False,False,False,-0.3319086824248374,0,0
7234,False,False,False,-0.3128329581890012,-1,1
7235,False,False,False,-0.7998479256383133,-1,1
7236,True,False,False,0.6803955127269361,1,1
7237,False,False,False,-0.8055998877857853,-1,1
7238,False,False,False,0.6720208696226306,1,1
7239,False,False,False,-0.8128329581890013,-1,1
7240,False,False,False,0.6614144672170952,-1,0
7241,True,False,False,0.14758361765043326,1,1
7242,False,False,False,0.6211189415908434,0,1
7243,False,False,False,0.5927735790777424,-1,0
7244,False,False,False,0.08475065946143209,1,1
7245,False,False,False,0.5572491470487002,0,1
7246,False,False,False,0.5288579383763045,1,1
7247,False,False,False,-0.9682744825694465,1,0
7248,False,False,True,-0.43716704181099886,0,0
7249,False,False,False,-0.4072264209222577,0,0
7250,False,False,False,-0.37888105840915665,1,0
7251,False,False,False,0.11101725845499989,1,1
7252,False,False,True,0.5847506594614321,0,1
7253,False,False,False,0.5572491470487002,0,1
7254,False,False,False,0.5288579383763045,0,1
7255,False,True,False,0.5,-1,0
7256,False,False,True,0.0,-1,0
7257,True,False,False,-0.4735353239404101,0,0
7258,False,False,False,-0.4474315432887466,-1,1
7259,False,False,False,-0.9427508529512999,1,0
7260,False,False,False,-0.41524934053856793,-1,1
7261,False,False,False,-0.9072264209222578,0,1
7262,False,False,False,-0.8975836176504333,0,1
7263,False,False,False,-0.8857997487800918,-1,1
7264,False,False,False,0.5779791303773694,1,1
7265,False,False,False,-0.9114144672170952,0,1
7266,False,False,False,-0.8975836176504333,0,1
7267,False,False,False,-0.8788810584091566,-1,1
7268,False,False,False,0.5628329581890013,-1,0
7269,True,False,False,0.05256845671125343,1,1
7270,False,True,False,0.5,1,1
7271,True,False,True,-1.0,1,-1
7272,False,False,False,-0.05256845671125343,-1,1
7273,False,False,False,-0.5439286816831026,-1,1
7274,True,False,False,0.9548327646991335,-1,-1
7275,False,False,False,0.9666166335694748,-1,0
7276,False,False,False,0.45015207436168675,0,0
7277,False,False,False,0.43395189977984455,0,0
7278,False,False,False,0.4180913175751626,1,1
7279,False,False,False,0.9137549389069208,1,1
7280,False,False,True,-0.5696044872730639,1,-1
7281,False,False,False,0.665249340538568,-1,0
7282,False,False,False,0.14758361765043326,0,0
7283,False,False,False,0.13312493874765657,-1,0
7284,False,False,False,-0.33858553278290476,-1,1
7285,True,False,False,-0.8221923155106472,0,1
7286,False,False,False,-0.8025684567112534,-1,1
7287,False,False,False,0.665249340538568,0,1
7288,False,False,False,0.6288810584091566,-1,0
7289,False,False,False,0.11420025121990815,1,1
7290,False,False,False,0.5779791303773694,-1,0
7291,False,False,False,0.06960448727306395,1,1
7292,False,False,False,0.5352232874772773,-1,0
7293,False,False,False,0.03172551743055357,-1,0
7294,True,False,False,-0.43716704181099886,-1,-1
7295,False,False,False,0.07440276529861722,-1,0
7296,False,False,False,-0.4114144672170953,0,0
7297,False,False,False,-0.39758361765043326,1,0
7298,False,False,False,0.09805624566627846,-1,0
7299,False,False,False,-0.3889827415450001,1,0
7300,False,False,False,0.10655004458783734,0,0
7301,False,False,False,0.10241638234956672,1,1
7302,False,False,False,0.5903344706017332,-1,0
7303,False,False,False,0.08690136920671515,-1,0
7304,True,False,False,-0.40141849097190596,-1,-1
7305,False,False,False,-0.30256845671125343,-1,1
7306,False,False,False,-0.7970619146278601,0,1
7307,False,False,False,-0.7912855998398473,0,1
7308,False,False,False,-0.7852232874772773,1,0
7309,False,False,False,-0.27760967071172393,1,0
7310,False,False,True,0.21626413107106832,0,0
7311,False,False,False,0.21041657583943443,-1,0
7312,False,False,False,-0.2823685668308654,0,0
7313,False,False,False,-0.2754106736661159,-1,1
7314,False,False,False,-0.769464064693247,-1,1
7315,True,False,False,0.7235353239404101,0,1
7316,False,False,False,0.7162641310710682,0,1
7317,False,False,False,0.7087144001601527,-1,0
7318,False,False,False,0.20293808537213984,-1,0
7319,True,False,False,-0.28958342416056554,0,0
7320,False,False,False,-0.2823685668308654,-1,1
7321,False,False,False,-0.7764646760595899,0,1
7322,False,False,False,-0.7702901265572574,-1,1
7323,False,False,False,0.7223903292882761,0,1
7324,False,False,False,0.7147767125227228,0,1
7325,False,False,False,0.7068601887865259,-1,0
7326,False,False,False,0.20087880799893518,-1,0
7327,True,False,False,-0.29128559983984725,1,0
7328,False,False,False,0.20293808537213984,0,0
7329,False,False,False,0.19743154328874657,1,1
7330,False,False,False,0.6897760808092747,0,1
7331,False,False,False,0.6818623681783755,1,1
7332,False,False,False,-0.8128329581890013,-1,1
7333,False,False,False,0.6788651885261847,1,1
7334,False,False,False,-0.8156749352255959,0,1
7335,False,False,False,-0.8099127659309033,0,1
7336,False,False,False,-0.8038265920020378,-1,1
7337,False,False,False,0.6871670418109987,1,1
7338,False,False,False,-0.8065306157946844,1,0
7339,False,False,True,-0.29739314227748964,-1,1
7340,False,False,False,-0.790587552962838,1,0
7341,False,False,False,-0.2817255174305536,-1,1
7342,False,False,False,-0.7744372519721975,-1,1
7343,True,False,False,0.7166166335694748,1,1
7344,False,False,False,-0.7757525745939036,1,0
7345,False,False,True,-0.2667377083565741,-1,1
7346,False,False,False,-0.7586008761054333,-1,1
7347,True,False,False,0.7323342771118654,0,1
7348,False,False,False,0.7227828197011792,-1,0
7349,False,False,False,0.21477671252272273,1,1
7350,False,False,False,0.7048327646991335,1,1
7351,False,False,True,-0.7872768711542053,0,1
7352,False,False,False,-0.7788579383763046,-1,1
7353,False,False,False,0.7104165758394345,0,1
7354,False,False,False,0.6990980719682127,-1,0
7355,False,False,False,0.1910019151324715,0,0
7356,False,False,False,0.18346593086553695,1,1
7357,False,False,False,0.6720208696226306,-1,0
7358,False,False,False,0.1652493405385679,0,0
7359,False,False,False,0.15894699814425123,0,0
7360,False,False,False,0.15307117542621,0,0
7361,False,False,False,0.14758361765043326,-1,0
7362,False,False,False,-0.3419837298646481,1,0
7363,False,False,False,0.15263573125709518,0,0
7364,False,False,False,0.14758361765043326,1,1
7365,False,False,False,0.6376396698268441,0,1
7366,False,False,False,0.62740055798661,-1,0
7367,False,False,False,0.12314636567823588,-1,0
7368,True,False,False,-0.3668750612523435,1,0
7369,False,False,False,0.12888105840915662,-1,0
7370,False,False,False,-0.36164017328836007,0,0
7371,False,False,False,-0.35241638234956674,0,0
7372,False,False,False,-0.3434522771668935,-1,1
7373,False,False,False,-0.8385855327829048,1,0
7374,False,False,False,-0.3297185113497063,0,0
7375,False,False,False,-0.3211348114738153,0,0
7376,False,False,False,-0.3128329581890012,-1,1
7377,False,False,False,-0.8072491470487003,0,1
7378,False,False,False,-0.801367293030907,-1,1
7379,False,False,False,0.6900872340690968,0,1
7380,False,False,False,0.6812180170621824,1,1
7381,False,False,False,-0.8128329581890013,-1,1
7382,False,False,False,0.6778076844893528,-1,0
7383,True,False,False,0.1720208696226307,-1,-1
7384,False,False,False,-0.01986852430554084,-1,1
7385,False,False,False,-0.5099439478235893,1,0
7386,False,False,False,-0.009642803271824383,1,0
7387,False,False,True,0.4807320596726825,0,0
7388,False,False,False,0.47114206162369554,-1,0
