,IsLeftObstacle,IsLeftLeftObstacle,IsForwardObstacle,IsForwardForwardObstacle,IsRightObstacle,IsRightRightObstacle,AngleWithFood,Direction,Decision
7056,False,True,False,False,False,False,-0.43186236817837553,1,0
7057,False,False,False,True,False,True,0.066730435479808,-1,0
7058,False,True,False,False,False,False,-0.4268191476481839,1,0
7059,False,False,True,False,False,True,0.07170782595147689,1,1
7060,True,True,False,False,True,True,0.5653793829556703,0,1
7061,True,True,False,False,False,False,0.5589980848675286,1,1
7062,False,False,False,False,False,True,-0.9397760808092747,-1,1
7063,False,True,False,False,False,False,0.5536660726580129,1,1
7064,False,False,False,False,False,True,-0.945189961427309,0,1
7065,False,False,False,False,False,False,-0.9439966778469872,0,1
7066,False,False,False,False,False,False,-0.9427508529512999,0,1
7067,False,False,False,False,False,False,-0.9414489792853988,-1,1
7068,False,True,False,False,False,False,0.5513672930309069,1,1
7069,False,False,False,False,False,True,-0.9474315432887466,1,0
7070,False,False,False,False,True,True,-0.4400872340690967,-1,1
7071,False,True,False,False,False,False,-0.9386614434426459,-1,1
7072,True,True,False,False,False,False,0.5538265920020378,1,1
7073,False,False,False,False,False,True,-0.9448541916297127,0,1
7074,False,False,False,False,False,False,-0.9434693842053156,-1,1
7075,False,True,False,False,False,False,0.548589790347529,-1,0
7076,True,True,False,False,False,False,0.04739314227748963,-1,-1
7077,False,False,False,False,False,False,-0.6746086978602139,0,1
7078,False,False,False,False,False,False,-0.6614144672170952,1,0
7079,False,False,False,False,False,True,-0.15421411445033348,-1,1
7080,False,True,False,False,False,False,-0.6408120885663706,-1,1
7081,True,True,False,False,False,False,0.8524163823495667,-1,-1
7082,False,False,False,False,False,False,-0.8427735790777424,-1,1
7083,False,True,False,False,False,False,0.6376396698268441,1,1
7084,False,False,False,False,False,True,-0.8524163823495667,-1,1
7085,False,True,False,False,False,False,0.6256659163780024,1,1
7086,False,False,False,False,False,True,-0.8642002512199082,1,0
7087,False,False,False,False,True,True,-0.3410530018557488,0,0
7088,False,False,False,False,False,False,-0.319604487273064,0,0
7089,False,False,False,False,False,False,-0.2998479256383133,0,0
7090,False,False,False,False,False,False,-0.2817255174305536,1,0
7091,False,False,False,False,False,True,0.20483276469913345,-1,0
7092,False,True,False,False,False,False,-0.27885793837630446,0,0
7093,False,False,False,False,False,False,-0.263830849566662,-1,1
7094,False,True,False,False,False,False,-0.75,-1,1
7095,True,True,False,False,False,False,0.7348538278116319,1,1
7096,False,False,False,False,False,True,-0.75,1,0
7097,False,False,False,False,True,True,-0.2348538278116319,0,0
7098,False,False,False,False,False,False,-0.22114206162369554,1,0
7099,False,False,False,False,False,True,0.263830849566662,1,1
7100,False,False,False,False,True,True,0.75,-1,0
7101,False,True,False,False,False,False,0.23616915043333803,-1,0
7102,True,True,False,False,False,False,-0.25,1,0
7103,False,False,False,False,False,True,0.23727438865200817,1,1
7104,False,False,False,False,True,True,0.7235353239404101,-1,0
7105,False,True,False,False,False,False,0.21198459215205034,1,1
7106,False,False,False,False,False,True,0.6974315432887466,0,1
7107,False,False,False,False,False,False,0.6818623681783755,0,1
7108,False,False,False,False,False,False,0.665249340538568,0,1
7109,False,False,False,False,False,False,0.6475836176504333,0,1
7110,False,False,False,False,False,False,0.6288810584091566,-1,0
7111,False,True,False,False,False,False,0.12111894159084341,1,1
7112,False,False,False,False,False,True,0.6024163823495667,0,1
7113,False,False,False,False,False,False,0.5829523176563197,-1,0
7114,False,True,False,False,False,False,0.07797913037736932,1,1
7115,False,False,False,False,False,True,0.5589980848675286,1,1
7116,False,False,False,False,True,True,-0.937167041810999,0,1
7117,False,False,False,False,False,False,-0.9328069051277106,0,1
7118,False,False,False,False,False,False,-0.9278076844893528,1,0
7119,False,False,False,False,False,True,-0.40498483906082017,0,0
7120,False,False,False,False,False,False,-0.3831249387476566,1,0
7121,False,False,False,False,False,True,0.10918791143362949,-1,0
7122,False,True,False,False,False,False,-0.3711189415908434,0,0
7123,False,False,False,False,False,False,-0.35241638234956674,0,0
7124,False,False,False,False,False,False,-0.3347506594614321,1,0
7125,False,False,False,False,False,True,0.15595826075473868,1,1
7126,False,False,False,False,True,True,0.6389827415450001,1,-1
7127,False,False,False,False,False,False,-0.30899808486752856,0,0
7128,False,False,False,False,False,False,-0.2978647121342451,0,0
7129,False,False,False,False,False,False,-0.2872768711542052,0,0
7130,False,False,False,False,False,False,-0.2772171802988209,-1,1
7131,False,True,False,False,False,False,-0.7687025592412767,-1,1
7132,True,True,False,False,False,False,0.7211420616236955,1,1
7133,False,False,False,False,False,True,-0.7698685243055409,1,0
7134,False,False,False,False,True,True,-0.2596428032718244,0,0
7135,False,False,False,True,False,False,-0.25,1,0
7136,False,False,False,False,False,True,0.24090790532435155,0,0
7137,False,False,False,False,False,False,0.23233427711186538,0,0
7138,False,False,False,False,False,False,0.22424742540609643,0,0
7139,False,False,False,False,False,False,0.2166166335694749,1,1
7140,False,False,False,False,False,True,0.707244157099908,0,1
7141,False,False,False,False,False,False,0.6974315432887466,-1,0
7142,False,True,False,False,False,False,0.19048264987338312,-1,0
7143,True,True,False,False,False,False,-0.2998479256383133,1,0
7144,False,False,False,False,False,True,0.19346938420531554,1,1
7145,False,False,False,False,True,True,0.6839518997798446,0,1
7146,False,False,False,False,False,False,0.6740482937100232,0,1
7147,False,False,False,False,False,False,0.6637549389069208,-1,0
7148,False,True,False,False,False,False,0.15801627013535194,0,0
7149,False,False,False,False,False,False,0.15263573125709518,0,0
7150,False,False,False,False,False,False,0.14758361765043326,1,1
7151,False,False,False,False,False,True,0.6376396698268441,1,1
7152,False,False,False,False,True,True,-0.8575499676427484,-1,1
7153,False,True,False,False,False,False,0.631941636071482,1,1
7154,False,False,False,False,False,True,-0.8632024178546467,0,1
7155,False,False,False,False,False,False,-0.8580001934898678,1,0
7156,False,False,False,False,False,True,-0.34692882457379004,-1,1
7157,False,True,False,False,False,False,-0.8410530018557488,1,0
7158,False,False,False,False,False,True,-0.33011540626395,-1,1
7159,False,True,False,False,False,False,-0.8235584439732623,0,1
7160,False,False,False,False,False,False,-0.8165340691344631,0,1
7161,False,False,False,False,False,False,-0.8089980848675286,1,0
7162,False,False,False,False,False,True,-0.2978647121342451,-1,1
7163,False,True,False,False,False,False,-0.7895834241605656,0,1
7164,False,False,False,False,False,False,-0.7807085563980899,0,1
7165,False,False,False,False,False,False,-0.7711893046349464,-1,1
7166,False,True,False,False,False,False,0.7171881049234973,-1,0
7167,True,True,False,False,False,False,0.20780753684115863,1,1
7168,False,False,False,False,False,True,0.6956532942677374,-1,0
7169,False,True,False,False,False,False,0.1871670418109988,1,1
7170,False,False,False,False,False,True,0.6746086978602139,-1,0
7171,False,True,False,False,False,False,0.16704768234368025,-1,0
7172,True,True,False,False,False,False,-0.3206908649190132,0,0
7173,False,False,False,False,False,False,-0.30899808486752856,0,0
7174,False,False,False,False,False,False,-0.2978647121342451,0,0
7175,False,False,False,False,False,False,-0.2872768711542052,0,0
7176,False,False,False,False,False,False,-0.2772171802988209,0,0
7177,False,False,False,True,False,False,-0.26766572288813467,0,0
7178,False,False,True,False,False,False,-0.25860087610543314,-1,1
7179,False,True,False,False,True,True,-0.75,-1,1
7180,True,True,False,False,False,False,0.7409079053243516,1,1
7181,False,False,False,False,False,True,-0.75,1,0
7182,False,False,True,False,True,True,-0.24090790532435155,1,-1
7183,False,False,False,False,False,False,0.30991276593090333,1,1
7184,False,False,False,False,False,True,0.8038265920020378,1,1
7185,False,False,False,False,True,True,-0.6871670418109987,0,1
7186,False,False,False,False,False,False,-0.6778076844893528,-1,1
7187,False,True,False,False,False,False,0.8160481002201555,1,1
7188,False,False,False,False,False,True,-0.6740482937100232,0,1
7189,False,False,False,False,False,False,-0.6637549389069208,0,1
7190,False,False,False,False,False,False,-0.6530711754262101,-1,1
7191,False,True,False,False,False,False,0.8410530018557488,1,1
7192,False,False,False,False,False,True,-0.6475836176504333,1,0
7193,False,False,False,False,True,True,-0.14199980651013228,0,0
7194,False,False,False,False,False,False,-0.1367975821453534,1,0
7195,False,False,False,False,False,True,0.35241638234956674,-1,0
7196,False,True,False,False,False,False,-0.1424500323572516,0,0
7197,False,False,False,False,False,False,-0.137639669826844,-1,1
7198,False,True,False,False,False,False,-0.62740055798661,1,0
7199,False,False,False,False,False,True,-0.12314636567823588,1,0
7200,False,False,False,False,True,True,0.3668750612523435,-1,0
7201,False,True,False,False,False,False,-0.12888105840915662,-1,1
7202,True,True,False,False,False,False,-0.6191540907061408,0,1
7203,False,False,False,False,False,False,-0.6091879114336295,0,1
7204,False,False,False,False,False,False,-0.5989938273029043,0,1
7205,False,False,False,False,False,False,-0.5885855327829048,0,1
7206,False,False,False,False,False,False,-0.5779791303773694,-1,1
7207,False,True,False,False,False,False,0.9192530273303328,-1,0
7208,True,True,False,False,False,False,0.40830910343469434,0,0
7209,False,False,False,False,False,False,0.39758361765043326,-1,0
7210,False,True,False,False,False,False,-0.09899382730290435,1,0
7211,False,False,False,False,False,True,0.3908120885663705,-1,0
7212,False,True,False,False,False,False,-0.10569781131982603,-1,1
7213,True,True,False,False,False,False,-0.5957858855496665,0,1
7214,False,False,False,False,False,False,-0.5856786739929927,0,1
7215,False,False,False,False,False,False,-0.5753913021397861,-1,1
7216,False,True,False,False,False,False,0.9220208696226306,0,1
7217,False,False,False,False,False,False,0.9192530273303328,1,1
7218,False,False,False,False,False,True,-0.5696044872730639,0,1
7219,False,False,False,False,False,False,-0.5582859834018422,1,0
7220,False,False,False,False,False,True,-0.056248175863321204,0,0
7221,False,False,False,False,False,False,-0.054346705732262704,0,0
7222,False,False,False,False,False,False,-0.05256845671125343,-1,1
7223,False,True,False,False,False,False,-0.5421924631588414,-1,1
7224,True,True,False,False,False,False,0.9563704816556766,-1,-1
7225,False,False,False,False,False,False,-0.8975836176504333,-1,1
7226,False,True,False,False,False,False,0.5862450610930793,1,1
7227,False,False,False,False,False,True,-0.9089469981442513,0,1
7228,False,False,False,False,False,False,-0.9035887520207705,1,0
7229,False,False,False,False,False,True,-0.3857997487800919,0,0
7230,False,False,False,False,False,False,-0.3687256792741288,1,0
7231,False,False,False,False,False,True,0.12433408362199763,1,1
7232,False,False,False,False,True,True,0.6080001934898678,-1,0
7233,False,True,False,False,False,False,0.10241638234956672,-1,0
7234,True,True,False,False,False,False,-0.381941636071482,1,0
7235,False,False,False,False,False,True,0.112360330173156,-1,0
7236,False,True,False,False,False,False,-0.37314636567823584,1,0
7237,False,False,False,False,False,True,0.1211189415908434,-1,0
7238,False,True,False,False,False,False,-0.36540141490025463,0,0
7239,False,False,False,False,False,False,-0.35241638234956674,1,0
7240,False,False,False,False,False,True,0.14146302812150896,-1,0
7241,False,True,False,False,False,False,-0.34641124797922956,0,0
7242,False,False,False,True,False,False,-0.3347506594614321,0,0
7243,False,False,True,True,False,False,-0.3235584439732623,-1,1
7244,False,True,False,False,True,True,-0.8165340691344631,0,1
7245,False,False,False,False,True,True,-0.8089980848675286,1,-1
7246,False,False,False,False,False,False,0.0,1,0
7247,False,False,False,False,False,True,0.4877633435457455,-1,0
7248,False,True,False,False,False,False,-0.011783868870341411,1,0
7249,False,False,False,False,False,True,0.476464473338562,0,0
7250,False,False,False,False,False,False,0.46477671252272273,-1,0
7251,False,True,False,False,False,False,-0.033975019812696704,1,0
7252,False,False,False,False,False,True,0.4548327646991335,0,0
7253,False,False,False,True,False,False,0.44375182413667885,0,0
7254,False,False,True,True,False,False,0.4328069051277106,1,1
7255,True,True,False,False,False,True,0.9303955127269361,1,1
7256,False,False,False,False,True,True,-0.5582859834018422,0,1
7257,False,False,False,False,False,False,-0.5468164945637816,-1,1
7258,False,True,False,False,False,False,0.9514102096524711,1,1
7259,False,False,False,False,False,True,-0.5365663591954334,-1,1
7260,False,True,False,False,False,False,0.9619845921520503,-1,0
7261,True,True,False,False,False,False,0.44949846155098716,-1,-1
7262,False,False,False,False,False,False,0.6475836176504333,-1,0
7263,False,True,False,False,False,False,0.137639669826844,1,1
7264,False,False,False,False,False,True,0.6168750612523435,-1,0
7265,False,True,False,False,False,False,0.10918791143362949,-1,0
7266,True,True,False,False,False,False,-0.3711189415908434,0,0
7267,False,False,False,False,False,False,-0.35241638234956674,-1,1
7268,False,True,False,False,False,False,-0.8427735790777424,1,0
7269,False,False,False,False,False,True,-0.3244027652986172,-1,1
7270,False,True,False,False,False,False,-0.8128329581890013,1,0
7271,False,False,False,False,False,True,-0.2951672353008666,-1,1
7272,False,True,False,False,False,False,-0.7817255174305536,0,1
7273,False,False,False,False,False,False,-0.7667377083565742,-1,1
7274,False,True,False,False,False,False,0.7147767125227228,0,1
7275,False,False,False,False,False,False,0.6944001122142147,1,1
7276,False,False,False,False,False,True,-0.7895834241605656,0,1
7277,False,False,False,False,False,False,-0.7711893046349464,-1,1
7278,False,True,False,False,False,False,0.7048327646991335,1,1
7279,False,False,False,False,False,True,-0.7744372519721975,-1,1
7280,False,True,False,False,False,False,0.6974315432887466,-1,0
7281,True,True,False,False,False,False,0.17780768448935277,1,1
7282,False,False,False,False,False,True,0.6475836176504333,0,1
7283,False,False,False,False,False,False,0.6142002512199082,1,1
7284,False,False,False,False,False,True,-0.8711189415908434,0,1
7285,False,False,False,False,False,False,-0.8524163823495667,-1,1
7286,False,True,False,False,False,False,0.6024163823495667,0,1
7287,False,False,False,False,False,False,0.5525684567112534,0,1
7288,False,False,False,False,False,False,0.5,0,0
7289,False,False,False,False,False,False,0.4474315432887466,1,1
7290,False,False,False,False,False,True,0.937167041810999,1,1
7291,False,False,False,False,True,True,-0.5,1,-1
7292,False,False,False,False,False,False,0.06283295818900118,1,1
7293,False,False,False,False,False,True,0.5317255174305536,1,1
7294,False,False,False,False,True,True,-0.9647767125227228,0,1
7295,False,False,False,False,False,False,-0.9604165758394345,1,0
7296,False,False,False,False,False,True,-0.42202086962263075,0,0
7297,False,False,False,False,False,False,-0.3857997487800919,-1,1
7298,False,True,False,False,False,False,-0.8711189415908434,1,0
7299,False,False,False,False,False,True,-0.3347506594614321,-1,1
7300,False,True,False,False,False,False,-0.8128329581890013,-1,1
7301,True,True,False,False,False,False,0.6475836176504333,-1,-1
7302,False,False,False,False,False,False,0.07539130213978604,1,1
7303,False,False,False,False,False,True,0.5649409398635511,-1,0
7304,False,True,False,False,False,False,0.06283295818900118,-1,0
7305,True,True,False,False,False,False,-0.4270332094089094,1,0
7306,False,False,False,False,False,True,0.07069086491901316,-1,0
7307,False,True,False,False,False,False,-0.4196094772218562,-1,1
7308,True,True,False,False,False,False,-0.9170476823436803,0,1
7309,False,False,False,False,False,False,-0.9143213260070074,1,0
7310,False,False,False,False,False,True,-0.40421411445033345,1,0
7311,False,False,False,False,True,True,0.09277357907774235,-1,0
7312,False,True,False,False,False,False,-0.39758361765043326,0,0
7313,False,False,False,False,False,False,-0.38813164762084373,-1,1
7314,False,True,False,False,False,False,-0.8845985850997454,-1,1
7315,True,True,False,False,False,False,0.605697811319826,1,1
7316,False,False,False,False,False,True,-0.8908120885663706,-1,1
7317,False,True,False,False,False,False,0.5989938273029043,1,1
7318,False,False,False,False,False,True,-0.8975836176504333,-1,1
7319,False,True,False,False,False,False,0.5916908965653057,0,1
7320,False,False,False,False,False,False,0.5807469726696673,-1,0
7321,False,True,False,False,False,False,0.07797913037736932,1,1
7322,False,False,False,False,False,True,0.5671930948722895,1,1
7323,False,False,False,False,True,True,-0.9303955127269361,-1,1
7324,False,True,False,False,False,False,0.5582859834018422,-1,0
7325,True,True,False,False,False,False,0.056248175863321204,-1,-1
7326,False,False,False,False,False,False,0.04739314227748963,0,0
7327,False,False,False,False,False,False,0.04625361294681576,1,1
7328,False,False,False,False,False,True,0.5386275414898551,0,1
7329,False,False,False,False,False,False,0.5309566544664656,0,1
7330,False,False,False,False,False,False,0.5232495340284357,1,1
7331,False,False,False,False,False,True,-0.9761713703954499,0,1
7332,False,False,False,False,False,False,-0.9755627480278026,0,1
7333,False,False,False,False,False,False,-0.9749222863444374,1,0
7334,False,False,False,False,False,True,-0.4666166335694749,-1,1
7335,False,True,False,False,False,False,-0.9657212494720577,1,0
7336,False,False,False,False,False,True,-0.457244157099908,0,0
7337,False,False,False,False,False,False,-0.4488276303287963,1,0
7338,False,False,False,False,False,True,0.04984792563831329,1,1
7339,False,False,False,False,True,True,0.5416436535540549,-1,0
7340,False,True,False,False,False,False,0.040587552962837926,1,1
7341,False,False,False,False,False,True,0.5325334088079386,1,1
7342,False,False,False,False,True,True,-0.9666166335694748,0,1
7343,False,False,False,False,False,False,-0.9657212494720577,-1,1
7344,False,True,False,False,False,False,0.5257525745939036,1,1
7345,False,False,False,False,False,True,-0.9735353239404101,1,0
7346,False,False,False,False,True,True,-0.46477671252272273,0,0
7347,False,False,False,False,False,False,-0.4560713183168975,1,0
7348,False,False,False,False,False,True,0.04275584290009205,0,0
7349,False,False,False,False,False,False,0.04164365355405478,0,0
7350,False,False,False,False,False,False,0.040587552962837926,0,0
7351,False,False,False,False,False,False,0.039583424160565546,-1,0
7352,False,True,False,False,False,False,-0.4526068577225104,1,0
7353,False,False,False,False,False,True,0.04625361294681576,-1,0
7354,False,True,False,False,False,False,-0.44617340799796223,1,0
7355,False,False,False,False,False,True,0.05256845671125343,-1,0
7356,False,True,False,False,False,False,-0.4400872340690967,1,0
7357,False,False,False,False,False,True,0.05855102071460127,1,1
7358,False,False,False,False,True,True,0.5513672930309069,0,1
7359,False,False,False,False,False,False,0.5441303989477245,-1,0
7360,False,True,False,False,False,False,0.04313981121347407,1,1
7361,False,False,False,False,False,True,0.5360170760716513,1,1
7362,False,False,False,False,True,True,-0.9631526965825642,0,1
7363,False,False,False,False,False,False,-0.9622834745864512,0,1
7364,False,False,False,False,False,False,-0.961372458510145,1,0
7365,False,False,False,False,False,True,-0.4537463870531842,-1,1
7366,False,True,False,False,False,False,-0.9526068577225104,1,0
7367,False,False,False,False,False,True,-0.44485419162971274,-1,1
7368,False,True,False,False,False,False,-0.9434693842053156,0,1
7369,False,False,False,False,False,False,-0.9420140258271212,1,0
7370,False,False,False,False,False,True,-0.43395189977984455,1,0
7371,False,False,False,False,True,True,0.06440097450161705,-1,0
7372,False,True,False,False,False,False,-0.42780768448935275,0,0
7373,False,False,False,False,False,False,-0.42010336338283,-1,1
7374,False,True,False,False,False,False,-0.9180913175751626,-1,1
7375,True,True,False,False,False,False,0.5740251736771711,-1,-1
7376,False,False,False,False,False,False,0.362360330173156,0,0
7377,False,False,False,False,False,False,0.355697811319826,0,0
7378,False,False,False,False,False,False,0.34916843501231576,-1,0
7379,False,True,False,False,False,False,-0.14758361765043326,-1,1
7380,True,True,False,False,False,False,-0.6411539894941582,0,1
7381,False,False,False,False,False,False,-0.6345985850997454,0,1
7382,False,False,False,False,False,False,-0.627919400047378,0,1
7383,False,False,False,False,False,False,-0.6211189415908434,0,1
7384,False,False,False,False,False,False,-0.6142002512199082,1,0
7385,False,False,False,False,False,True,-0.11164017328836011,0,0
7386,False,False,False,False,False,False,-0.1091879114336295,0,0
7387,False,False,False,False,False,False,-0.1068370687536738,1,0
7388,False,False,False,False,False,True,0.3866117620344223,0,0
7389,False,False,False,False,False,False,0.38015940449303,-1,0
7390,False,True,False,False,False,False,-0.11735955081151378,1,0
7391,False,False,False,False,False,True,0.37639431301548687,0,0
7392,False,False,False,False,False,False,0.3702468618928556,1,1
7393,False,False,False,False,False,True,0.8675625545379348,-1,0
7394,False,True,False,False,False,False,0.3614227485365301,-1,0
7395,True,True,False,False,False,False,-0.13579974878009188,-1,-1
7396,False,False,False,False,False,False,0.0,0,0
7397,False,False,False,False,False,False,0.0,0,0
7398,False,False,False,False,False,False,0.0,1,0
7399,False,False,False,False,False,True,0.4773021290001396,0,0
7400,False,False,False,False,False,False,0.4548327646991335,1,1
7401,False,False,False,False,False,True,0.9514102096524711,0,1
7402,False,False,False,False,False,False,0.9474315432887466,0,1
7403,False,False,False,False,False,False,0.9427508529512999,0,1
7404,False,False,False,False,False,False,0.937167041810999,-1,0
7405,False,True,False,False,False,False,0.4072264209222577,-1,0
7406,True,True,False,False,False,False,-0.08475065946143209,0,0
7407,False,False,False,False,False,False,-0.07797913037736932,0,0
7408,False,False,False,False,False,False,-0.07219231551064725,0,0
7409,False,False,False,False,False,False,-0.06719309487228946,0,0
7410,False,False,False,False,False,False,-0.06283295818900118,-1,1
7411,False,True,False,False,False,False,-0.5421924631588414,1,0
7412,False,False,False,False,False,True,-0.039583424160565546,1,0
7413,False,False,False,False,True,True,0.4410019151324715,-1,0
7414,False,True,False,False,False,False,-0.05559988778578521,-1,1
7415,True,True,False,False,False,False,-0.5372768711542052,1,0
7416,False,False,False,False,False,True,-0.03522328747727728,-1,1
7417,False,True,False,False,False,False,-0.5176657228881346,0,1
7418,False,False,False,False,False,False,-0.5,0,0
7419,False,False,False,False,False,False,-0.48233427711186533,0,0
7420,False,False,False,False,False,False,-0.46477671252272273,-1,1
7421,False,True,False,False,False,False,-0.9627231288457948,1,0
7422,False,False,False,False,False,True,-0.4444001122142148,1,0
7423,False,False,False,False,True,True,0.05256845671125343,1,-1
7424,False,False,False,False,False,False,0.33074697266966735,0,0
7425,False,False,False,False,False,False,0.31719309487228947,1,1
7426,False,False,False,False,False,True,0.8082859834018423,1,1
7427,False,False,False,False,True,True,-0.6778076844893528,0,1
7428,False,False,False,False,False,False,-0.6630986307932849,1,0
7429,False,False,False,False,False,True,-0.15498483906082017,-1,1
7430,False,True,False,False,False,False,-0.6400062424748615,0,1
7431,False,False,False,False,False,False,-0.6243340836219977,1,0
7432,False,False,False,False,False,True,-0.118058363928518,-1,1
7433,False,True,False,False,False,False,-0.6024163823495667,-1,1
7434,True,True,False,False,False,False,0.8919998065101323,1,1
7435,False,False,False,False,False,True,-0.5910530018557488,-1,1
7436,False,True,False,False,False,False,0.9035887520207705,1,1
7437,False,False,False,False,False,True,-0.5779791303773694,1,0
7438,False,False,False,False,True,True,-0.07355844397326225,1,-1
7439,False,False,False,False,False,False,0.6542141144503335,0,1
7440,False,False,False,False,False,False,0.6475836176504333,-1,0
7441,False,True,False,False,False,False,0.144302188680174,0,0
7442,False,False,False,True,False,False,0.1411539894941582,-1,0
7443,False,True,False,False,False,False,-0.35241638234956674,1,0
7444,False,False,True,False,False,True,0.14446303246950803,0,-1
7445,False,False,False,False,False,False,-0.45686018878652596,0,0
7446,False,False,False,False,False,False,-0.44275085295129984,0,0
7447,False,False,False,False,False,False,-0.4288651885261847,0,0
7448,False,False,False,False,False,False,-0.41524934053856793,0,0
7449,False,False,False,False,False,False,-0.4019437543337216,0,0
7450,False,False,False,False,False,False,-0.3889827415450001,1,0
7451,False,False,False,False,False,True,0.10655004458783734,1,1
7452,False,False,False,False,True,True,0.5940417392452614,0,1
7453,False,False,False,False,False,False,0.5812270777146203,0,1
7454,False,False,False,False,False,False,0.5681376318216245,1,1
7455,False,False,False,False,False,True,-0.9288651885261847,1,0
7456,False,False,False,False,True,True,-0.41524934053856793,1,-1
7457,False,False,False,False,False,False,0.054346705732262704,0,0
7458,False,False,False,False,False,False,0.05256845671125343,-1,0
7459,False,True,False,False,False,False,-0.43716704181099886,0,0
7460,False,False,False,False,False,False,-0.4270332094089094,0,0
7461,False,False,False,False,False,False,-0.4170476823436802,1,0
7462,False,False,False,False,False,True,0.08039052277814382,1,1
7463,False,False,False,False,True,True,0.5706908649190132,1,-1
7464,False,False,False,False,False,False,0.31604810022015545,0,0
7465,False,False,False,False,False,False,0.30653061579468444,-1,0
7466,False,True,False,False,False,False,-0.1871670418109988,-1,1
7467,True,True,False,False,False,False,-0.6778076844893528,-1,-1
7468,False,False,False,False,False,False,0.22730212900013955,1,1
7469,False,False,False,False,False,True,0.7147767125227228,1,1
7470,False,False,False,False,True,True,-0.7744372519721975,-1,1
7471,False,True,False,False,False,False,0.7119845921520505,1,1
7472,False,False,False,False,False,True,-0.7764646760595899,-1,1
7473,False,True,False,False,False,False,0.7087144001601527,0,1
7474,False,False,False,False,False,False,0.6927508529512999,1,1
7475,False,False,False,False,False,True,-0.7951672353008665,-1,1
7476,False,True,False,False,False,False,0.6871670418109987,1,1
7477,False,False,False,False,False,True,-0.7998479256383133,1,0
7478,False,False,False,False,True,True,-0.2817255174305536,0,0
7479,False,False,False,False,False,False,-0.26514617218836817,1,0
7480,False,False,False,False,False,True,0.22114206162369554,1,1
7481,False,False,False,False,True,True,0.7048327646991335,-1,0
7482,False,True,False,False,False,False,0.19275085295129984,-1,0
7483,True,True,False,False,False,False,-0.29128559983984725,1,0
7484,False,False,False,False,False,True,0.19743154328874657,1,1
7485,False,False,False,False,True,True,0.6818623681783755,0,1
7486,False,False,False,False,False,False,0.665249340538568,0,1
7487,False,False,False,False,False,False,0.6475836176504333,1,1
7488,False,False,False,False,False,True,-0.8427735790777424,0,1
7489,False,False,False,False,False,False,-0.8319086824248374,0,1
7490,False,False,False,False,False,False,-0.8196044872730639,0,1
7491,False,False,False,False,False,False,-0.8055998877857853,1,0
7492,False,False,False,False,False,True,-0.28522328747727727,0,0
7493,False,False,False,False,False,False,-0.2667377083565741,0,0
7494,False,False,False,False,False,False,-0.25,1,0
7495,False,False,False,False,False,True,0.2348538278116319,1,1
7496,False,False,False,False,True,True,0.7182744825694465,1,-1
7497,False,False,False,False,False,False,-0.32219231551064725,1,0
7498,False,False,False,False,False,True,0.16925302733033268,-1,0
7499,False,True,False,False,False,False,-0.31719309487228947,1,0
7500,False,False,False,False,False,True,0.174608697860214,1,1
7501,False,False,False,False,True,True,0.6614144672170952,1,-1
7502,False,False,False,False,False,False,-0.9711420616236955,-1,1
7503,False,True,False,False,False,False,0.5192679403273175,0,1
7504,False,False,False,False,False,False,0.5096428032718244,-1,0
7505,False,True,False,False,False,False,0.009359357321646064,0,0
7506,False,False,False,False,False,False,0.009092094675648435,0,0
7507,False,False,False,False,False,False,0.008839668173303263,0,0
7508,False,False,False,False,False,False,0.008600876105433154,0,0
7509,False,False,False,False,False,False,0.008374643104305378,1,1
7510,False,False,False,False,False,True,0.5,0,0
7511,False,False,False,False,False,False,0.49162535689569464,0,0
7512,False,False,False,False,False,False,0.4832622916434259,0,0
7513,False,False,False,False,False,False,0.4749222863444375,0,0
7514,False,False,False,False,False,False,0.4666166335694749,-1,0
7515,False,True,False,True,False,False,-0.032533408807938646,1,0
7516,False,False,False,False,False,True,0.4594124470371621,-1,0
7517,False,True,True,True,False,False,-0.039583424160565546,0,-1
7518,False,False,False,False,False,False,-0.22114206162369554,1,0
7519,False,False,False,False,False,True,0.263830849566662,1,1
7520,False,False,False,False,True,True,0.75,-1,0
7521,False,True,False,False,False,False,0.23616915043333803,1,1
7522,False,False,False,False,False,True,0.7211420616236955,1,1
7523,False,False,False,False,True,True,-0.7651461721883681,-1,1
7524,False,True,False,False,False,False,0.7182744825694465,0,1
7525,False,False,False,False,False,False,0.7001520743616867,0,1
7526,False,False,False,False,False,False,0.6803955127269361,-1,0
7527,False,True,False,False,False,False,0.16809131757516263,-1,0
7528,True,True,False,False,False,False,-0.3128329581890012,1,0
7529,False,False,False,False,False,True,0.17559723470138278,0,0
7530,False,False,False,False,False,False,0.1652493405385679,-1,0
7531,False,True,False,False,False,False,-0.31813763182162447,1,0
7532,False,False,False,False,False,True,0.1720208696226307,-1,0
7533,False,True,False,False,False,False,-0.3128329581890012,-1,1
7534,True,True,False,False,False,False,-0.8025684567112534,-1,-1
7535,False,False,False,False,False,False,-0.19565329426773734,-1,1
7536,False,True,False,False,False,False,-0.6828069051277105,-1,1
7537,True,True,False,False,False,False,0.8082859834018423,1,1
7538,False,False,False,False,False,True,-0.6778076844893528,0,1
7539,False,False,False,False,False,False,-0.6630986307932849,1,0
7540,False,False,False,False,False,True,-0.15498483906082017,1,0
